frame,track_id,class,mph,m_per_s,zone_event
166,17,car,21.9,9.326,
166,18,car,20.4,8.741,
166,19,car,10.7,4.526,
167,2,car,9.6,4.38,
167,5,truck,12.2,3.796,
167,11,car,19.5,7.901,
167,14,truck,21.1,9.168,
167,17,car,21.9,9.608,
167,18,car,20.3,9.88,
167,19,car,10.6,4.586,
168,2,car,9.5,3.786,
168,5,truck,11.2,5.066,
168,11,car,19.8,9.395,
168,14,truck,21.0,7.8,
168,17,car,22.1,9.608,
168,18,car,19.7,9.172,
168,19,car,10.4,4.69,
169,2,car,9.3,4.057,
169,5,car,11.6,7.481,
169,11,car,19.3,7.765,
169,14,truck,21.2,11.977,
169,17,car,22.1,9.326,
169,18,car,20.1,8.902,
169,19,car,16.6,25.062,
170,2,car,9.6,4.802,
170,5,car,11.4,5.846,
170,11,car,19.4,8.571,
170,14,truck,21.1,7.274,
170,17,car,21.2,9.608,
170,18,car,19.4,9.172,
170,19,car,22.2,21.19,
171,2,car,9.6,4.194,
171,5,car,11.9,6.081,
171,11,car,19.4,8.482,
171,14,truck,21.7,11.035,
171,17,car,21.3,9.608,
171,18,car,21.2,13.961,
171,19,car,23.6,8.527,
172,2,car,9.3,3.592,
172,5,car,12.1,4.843,
172,11,car,18.8,7.489,
172,14,truck,20.9,10.444,
172,17,car,21.2,9.326,
172,18,car,22.2,9.512,
172,19,car,24.6,8.276,
172,20,car,16.1,7.24,
173,2,car,9.2,3.958,
173,5,car,12.5,6.012,
173,11,car,19.1,10.043,
173,14,truck,21.3,8.852,
173,17,car,21.3,9.608,
173,18,car,21.6,6.9,
173,19,car,25.8,8.527,
173,20,car,16.3,7.536,
174,2,car,9.0,3.696,
174,5,car,12.9,5.003,
174,11,car,19.3,8.732,
174,14,truck,21.7,10.666,
174,17,car,21.3,9.608,
174,18,car,22.4,12.346,
174,19,car,27.1,8.527,
174,20,car,16.1,6.936,
175,2,car,9.2,4.445,
175,5,car,12.8,4.815,
175,11,car,19.3,9.221,
175,14,truck,21.7,7.524,
175,17,car,21.2,9.326,
175,18,car,22.6,9.976,
175,19,car,28.2,8.276,
175,20,car,16.1,7.207,
176,2,car,9.0,3.574,
176,5,truck,11.4,3.113,
176,11,car,19.3,7.832,
176,14,truck,21.4,11.286,
176,17,car,21.3,9.608,
176,18,car,23.1,10.511,
176,19,car,28.3,25.179,
176,20,car,16.1,7.259,
177,2,car,8.9,4.32,
177,5,car,11.4,5.715,
177,11,car,19.1,8.046,
177,14,truck,21.8,8.466,
177,17,car,21.2,9.326,
177,18,car,23.5,10.369,
177,19,car,24.1,8.221,
177,20,car,16.2,7.045,
177,21,truck,7.2,2.831,
178,2,car,8.9,4.138,
178,5,car,10.7,4.138,
178,11,car,18.9,7.821,
178,14,truck,21.7,10.793,
178,17,car,21.2,9.608,
178,18,car,22.0,9.102,
178,19,car,24.6,9.837,
178,20,car,16.0,6.687,
178,21,truck,6.7,2.917,
179,2,car,8.9,3.766,
179,5,car,10.9,5.175,
179,11,car,19.6,9.569,
179,14,truck,21.6,10.119,
179,18,car,23.2,13.315,
179,19,car,25.1,9.837,
179,20,car,15.9,7.071,
179,21,truck,7.5,2.917,
180,2,car,8.7,3.333,
180,5,car,10.6,5.329,
180,11,car,18.9,8.046,
180,14,truck,21.5,8.351,
180,18,car,23.5,7.997,
180,19,car,25.4,9.547,
180,20,car,16.0,7.791,
180,21,truck,6.4,2.831,
180,22,truck,14.6,11.526,
181,2,car,8.6,3.433,
181,5,car,10.8,5.617,
181,11,car,19.2,9.458,
181,14,truck,21.1,9.538,
181,18,car,23.4,12.074,
181,19,car,25.8,9.837,
181,20,car,15.5,5.474,
181,21,truck,6.4,2.917,
181,22,truck,16.3,10.439,
182,2,car,8.6,4.277,
182,5,car,11.2,5.912,
182,11,car,18.8,8.139,
182,14,truck,21.2,7.879,
182,18,car,22.0,5.429,
182,19,car,26.3,9.837,
182,20,car,16.7,10.845,
182,21,truck,6.5,2.917,
182,22,truck,18.2,12.402,
183,2,car,8.7,4.076,
183,5,car,11.4,3.64,
183,11,car,18.8,7.844,
183,14,truck,21.0,10.604,
183,18,car,20.9,7.265,
183,19,car,21.3,9.547,
183,20,car,18.0,11.499,
183,21,truck,6.4,2.831,
183,22,truck,18.8,10.046,
184,2,car,8.8,4.465,
184,5,car,10.7,3.817,
184,11,car,18.8,7.846,
184,14,truck,21.3,9.512,
184,18,car,20.6,9.128,
184,19,car,21.8,9.837,
184,20,car,20.4,14.353,
184,21,truck,6.5,2.917,
184,22,truck,20.6,9.088,
185,2,car,8.9,4.383,
185,5,car,11.0,5.036,
185,11,car,18.7,7.61,
185,14,truck,21.0,9.679,
185,18,car,20.6,9.382,
185,19,car,21.8,9.837,
185,20,car,22.9,14.664,
185,21,truck,6.5,2.917,
185,22,truck,22.5,9.6,
186,2,car,8.6,2.983,
186,5,car,10.9,4.888,
186,11,car,18.3,8.221,
186,14,truck,21.0,10.231,
186,18,car,19.4,9.356,
186,19,car,21.7,9.547,
186,20,car,24.8,12.95,
186,21,truck,6.4,2.831,
186,22,truck,23.1,9.217,
187,2,car,8.6,3.426,
187,5,car,10.8,5.036,
187,11,car,18.4,8.424,
187,14,truck,21.2,8.95,
187,18,car,19.6,8.769,
187,19,car,21.8,9.837,
187,20,car,27.3,15.73,
187,21,truck,6.5,2.917,
187,22,truck,22.7,10.105,
188,2,car,8.8,3.963,
188,5,car,10.2,3.629,
188,11,car,17.9,7.842,
188,14,truck,21.2,9.419,
188,18,car,18.7,9.272,
188,19,car,21.7,9.547,
188,20,car,29.9,13.389,
188,21,truck,6.4,2.831,
188,22,truck,22.5,9.893,
189,2,car,8.6,3.584,
189,5,car,8.9,1.725,
189,11,car,18.5,10.094,
189,14,truck,21.4,8.681,
189,18,car,20.4,10.791,
189,19,car,21.7,9.837,
189,20,car,31.4,15.634,
189,22,truck,22.1,11.235,
190,2,car,8.4,3.385,
190,5,car,9.0,3.994,
190,11,car,18.5,7.837,
190,14,truck,21.6,10.961,
190,18,car,21.2,9.769,
190,19,car,21.8,9.837,
190,20,car,32.1,13.851,
190,22,truck,22.2,10.364,
191,2,car,8.3,4.147,
191,5,car,8.0,0.825,
191,11,car,18.2,7.084,
191,14,truck,21.4,9.136,
191,18,car,21.4,9.605,
191,19,car,21.7,9.547,
191,20,car,32.6,15.81,
191,22,truck,22.1,8.592,
192,2,car,8.1,3.963,
192,5,car,6.9,1.544,
192,11,car,18.4,8.112,
192,14,truck,21.4,9.693,
192,18,car,20.5,6.438,
192,19,car,21.7,9.837,
192,20,car,32.1,13.097,
192,22,truck,21.9,9.055,
193,2,car,8.5,4.005,
193,5,car,6.5,3.446,
193,11,car,18.5,8.522,
193,14,truck,21.5,10.305,
193,18,car,21.0,11.09,
193,20,car,31.8,12.024,
193,22,truck,22.1,9.938,
194,2,car,8.7,4.033,
194,5,car,5.9,3.345,
194,11,car,18.0,6.986,
194,14,truck,21.5,9.002,
194,18,car,20.2,6.218,
194,20,car,32.0,16.45,
194,22,truck,22.2,10.386,
195,2,car,8.5,3.46,
195,5,car,5.9,3.446,
195,11,car,17.8,7.028,
195,14,truck,21.1,8.234,
195,18,car,20.4,9.831,
195,20,car,31.9,13.007,
195,22,truck,22.3,10.309,
196,2,car,8.3,3.018,
196,5,car,6.4,3.446,
196,11,car,16.9,7.246,
196,14,truck,21.1,8.803,
196,18,car,20.8,12.024,
196,20,car,31.5,14.307,
196,22,truck,21.9,9.987,
197,2,car,8.5,3.889,
197,5,car,6.2,3.345,
197,11,car,17.5,9.702,
197,14,truck,20.9,10.139,
197,18,car,20.8,9.78,
197,20,car,31.4,13.693,
197,22,truck,21.7,9.531,
198,2,car,8.1,2.876,
198,5,car,7.0,3.446,
198,11,car,17.7,7.916,
198,14,truck,20.9,9.083,
198,18,car,20.4,8.447,
198,20,car,30.8,13.848,
198,22,truck,22.1,9.964,
199,2,car,8.0,3.619,
199,5,car,7.6,3.345,
199,11,car,17.3,6.757,
199,14,truck,21.1,10.314,
199,18,car,21.3,9.181,
199,20,car,31.2,14.347,
199,22,truck,22.1,8.905,
200,2,car,7.9,3.712,
200,5,car,7.6,3.446,
200,11,car,16.9,7.204,
200,14,truck,20.8,9.552,
200,18,car,20.1,7.499,
200,20,car,31.4,12.611,
200,22,truck,22.1,10.08,
201,2,car,7.5,2.872,
201,5,car,7.6,3.446,
201,11,car,17.0,7.422,
201,14,truck,21.0,9.682,
201,18,car,20.7,8.041,
201,20,car,30.9,14.848,
201,22,truck,22.2,10.658,
202,2,car,7.6,3.692,
202,5,car,7.6,3.345,
202,11,car,17.9,9.878,
202,14,truck,21.2,8.886,
202,18,car,21.1,11.049,
202,20,car,30.9,13.123,
202,22,truck,22.0,9.871,
203,2,car,7.7,3.44,
203,5,car,7.6,3.446,
203,11,car,17.7,6.476,
203,14,truck,20.8,7.432,
203,18,car,20.3,9.574,
203,20,car,30.3,12.274,
203,22,truck,22.2,10.368,
204,2,car,7.8,4.114,
204,5,car,7.6,3.446,
204,11,car,16.5,5.862,
204,14,truck,20.6,9.649,
204,18,car,19.8,8.048,
204,20,car,31.0,15.855,
204,22,truck,22.0,8.896,
205,2,car,8.1,3.995,
205,5,car,7.6,3.345,
205,11,car,15.7,5.509,
205,14,truck,20.6,8.834,
205,18,car,19.5,7.48,
205,20,car,30.6,12.758,
205,22,truck,21.8,9.421,
206,2,car,8.1,3.549,
206,5,car,7.6,3.446,
206,11,car,16.5,9.335,
206,14,truck,20.3,9.592,
206,18,car,20.0,11.047,
206,20,car,30.9,15.231,
206,22,truck,21.8,8.896,
207,2,car,7.9,2.977,
207,5,car,7.6,3.446,
207,11,car,16.4,6.843,
207,14,truck,20.1,8.848,
207,18,car,20.8,9.774,
207,20,car,31.2,13.693,
207,22,truck,21.8,10.226,
208,2,car,7.8,2.73,
208,11,car,16.3,7.182,
208,14,truck,19.9,8.997,
208,18,car,20.7,7.783,
208,20,car,31.1,14.311,
208,22,truck,21.8,10.396,
208,24,car,5.1,1.923,
209,2,car,7.6,2.853,
209,11,car,15.3,6.652,
209,14,truck,20.3,10.187,
209,18,car,20.7,11.184,
209,20,car,31.5,14.356,
209,22,truck,21.6,9.4,
209,24,car,4.9,1.646,
210,2,car,7.6,3.459,
210,11,car,15.5,7.018,
210,14,truck,20.5,8.135,
210,18,car,20.4,8.553,
210,20,car,31.7,12.859,
210,22,truck,21.7,10.559,
210,24,car,4.4,1.521,
211,2,car,7.3,3.185,
211,11,car,16.3,8.585,
211,14,truck,20.4,9.137,
211,18,car,20.5,8.434,
211,20,car,31.4,14.934,
211,22,truck,22.1,10.135,
211,24,car,4.3,1.761,
212,2,car,7.0,3.245,
212,11,car,17.1,7.845,
212,14,truck,20.4,8.816,
212,18,car,20.4,7.05,
212,20,car,31.5,13.179,
212,22,truck,22.3,10.139,
212,24,car,4.3,1.818,
213,2,car,6.8,2.969,
213,11,car,16.2,6.58,
213,14,truck,20.0,8.608,
213,18,car,19.5,8.179,
213,20,car,31.1,14.084,
213,22,truck,22.1,8.277,
213,24,car,4.1,1.45,
214,2,car,7.2,4.248,
214,11,car,16.0,6.202,
214,14,truck,19.7,7.642,
214,18,truck,20.2,12.037,
214,20,car,31.1,13.683,
214,22,truck,22.2,10.448,
214,24,car,3.6,1.247,
215,2,car,7.6,3.808,
215,11,car,16.1,7.403,
215,14,truck,19.9,9.767,
215,18,car,20.5,8.604,
215,20,car,30.8,13.357,
215,22,truck,22.2,10.527,
215,24,car,3.6,1.799,
216,2,car,7.7,3.11,
216,11,car,16.3,7.398,
216,14,truck,19.6,9.192,
216,18,truck,20.1,10.038,
216,20,car,31.1,15.141,
216,22,truck,22.2,9.409,
216,24,car,3.8,2.321,
217,2,car,7.5,3.01,
217,11,car,16.5,7.652,
217,14,truck,19.7,8.615,
217,18,car,20.5,9.917,
217,20,car,31.1,12.843,
217,22,truck,22.2,10.628,
217,24,car,4.1,2.423,
218,2,car,7.4,2.707,
218,11,car,16.1,7.24,
218,14,truck,19.1,7.272,
218,18,car,20.6,8.607,
218,20,car,31.3,15.612,
218,22,truck,22.1,9.802,
218,24,car,4.0,1.364,
218,26,car,19.9,8.932,
219,2,car,7.2,2.725,
219,11,car,15.6,6.483,
219,14,truck,19.0,8.227,
219,18,car,20.8,7.627,
219,20,car,31.3,13.069,
219,22,truck,22.1,10.082,
219,24,car,3.8,1.446,
219,26,car,20.1,9.272,
220,2,car,7.2,2.768,
220,11,car,16.2,8.395,
220,14,truck,19.3,9.615,
220,18,car,21.0,8.99,
220,20,car,31.3,14.086,
220,22,truck,22.4,9.063,
220,24,car,3.8,1.424,
220,26,car,20.5,9.786,
221,2,car,6.7,2.715,
221,11,car,16.3,6.387,
221,14,truck,20.1,10.216,
221,18,car,20.1,9.063,
221,20,car,31.2,13.636,
221,22,truck,22.1,9.68,
221,24,car,4.2,2.231,
221,26,car,20.3,8.636,
222,2,car,6.8,4.154,
222,11,car,16.2,7.145,
222,14,truck,19.1,6.761,
222,18,car,20.4,9.516,
222,20,car,31.4,13.745,
222,22,truck,22.2,10.767,
222,24,car,4.1,1.48,
222,26,car,20.4,9.267,
223,2,car,6.9,3.476,
223,11,car,16.2,7.236,
223,14,truck,19.4,10.108,
223,18,car,19.8,8.181,
223,20,car,31.6,15.92,
223,22,truck,22.3,9.827,
223,24,car,3.9,1.948,
223,26,car,20.7,9.387,
224,2,car,6.9,3.007,
224,11,car,15.9,6.822,
224,14,truck,19.4,8.426,
224,18,car,20.0,10.68,
224,20,car,31.6,12.732,
224,22,truck,22.1,9.844,
224,24,car,4.0,2.645,
224,26,car,20.7,9.378,
225,2,car,7.0,2.947,
225,11,car,15.9,7.385,
225,14,truck,19.8,8.512,
225,18,car,20.2,9.1,
225,20,car,31.2,14.311,
225,22,truck,22.3,10.461,
225,24,car,4.1,1.661,
225,26,car,22.1,13.425,
226,2,car,7.2,3.478,
226,11,car,16.1,7.053,
226,14,truck,19.1,6.168,
226,18,car,20.4,8.245,
226,20,car,31.4,13.886,
226,22,truck,21.9,8.839,
226,24,car,4.2,1.656,
226,26,car,24.9,18.129,
227,2,car,7.5,3.639,
227,11,car,15.8,7.448,
227,14,truck,18.9,8.804,
227,18,car,20.3,8.831,
227,20,car,31.1,13.115,
227,22,truck,21.5,7.995,
227,24,car,4.5,2.313,
227,26,car,27.1,16.437,
227,28,truck,10.6,9.426,
228,2,car,7.4,2.465,
228,11,car,15.7,5.898,
228,14,truck,18.4,8.696,
228,18,car,19.7,7.069,
228,20,car,31.5,14.96,
228,22,truck,21.7,10.276,
228,24,car,4.4,2.082,
228,26,car,30.5,19.271,
228,28,truck,9.8,2.712,
229,2,car,6.9,2.663,
229,11,car,15.7,7.371,
229,14,truck,19.0,8.686,
229,18,car,20.0,10.436,
229,20,car,31.5,13.68,
229,22,truck,21.8,11.07,
229,24,car,4.5,1.782,
229,26,car,33.1,17.626,
229,28,truck,11.0,8.199,
229,29,car,10.0,4.059,
230,2,car,6.7,2.763,
230,11,car,15.6,6.76,
230,14,truck,18.0,7.098,
230,18,car,20.0,8.267,
230,20,car,31.0,14.435,
230,22,truck,21.7,9.495,
230,24,car,4.2,1.147,
230,26,car,36.1,18.744,
230,28,truck,9.6,3.394,
230,29,car,10.4,5.468,
231,2,car,6.7,3.112,
231,11,car,15.7,7.081,
231,14,truck,18.3,9.404,
231,18,car,19.3,8.548,
231,20,car,31.6,14.421,
231,22,truck,21.7,9.627,
231,24,car,3.8,1.222,
231,26,car,38.8,17.851,
231,28,truck,9.9,3.497,
231,29,car,10.5,5.013,
232,2,car,6.9,3.361,
232,11,car,15.7,7.51,
232,14,truck,18.1,7.756,
232,18,car,18.8,7.51,
232,20,car,31.1,12.782,
232,22,truck,21.6,10.286,
232,24,car,3.8,1.549,
232,26,car,40.3,18.189,
232,28,truck,19.0,32.183,
232,29,car,10.9,4.634,
233,2,car,7.0,3.855,
233,11,car,15.4,6.142,
233,14,truck,18.7,8.122,
233,18,car,19.6,10.799,
233,20,car,31.6,15.463,
233,22,truck,21.6,8.954,
233,24,car,3.7,1.596,
233,26,car,40.9,19.862,
233,28,truck,22.6,11.34,
233,29,car,10.7,4.23,
234,2,car,6.8,3.167,
234,11,car,15.4,7.366,
234,14,truck,18.1,6.979,
234,18,truck,19.8,9.436,
234,20,car,31.7,13.582,
234,22,truck,21.9,8.851,
234,24,car,3.5,1.596,
234,26,car,41.2,17.47,
234,28,truck,20.7,3.473,
234,29,car,10.7,4.063,
235,2,car,6.9,2.684,
235,11,car,15.8,7.068,
235,14,truck,18.7,10.548,
235,18,car,19.8,7.032,
235,20,car,31.5,14.066,
235,22,truck,21.6,9.25,
235,24,car,3.3,1.549,
235,26,car,41.4,19.683,
235,28,truck,20.4,1.724,
235,29,car,10.5,5.378,
236,2,car,7.0,2.835,
236,11,car,15.7,7.265,
236,14,truck,18.7,8.563,
236,18,car,19.8,10.349,
236,20,car,31.6,14.067,
236,22,truck,21.2,10.032,
236,24,car,3.3,1.596,
236,26,car,41.3,17.453,
236,28,truck,18.6,2.445,
236,29,car,10.5,4.116,
237,2,car,7.0,2.777,
237,11,car,15.8,6.861,
237,14,truck,19.3,9.012,
237,18,car,19.8,8.287,
237,20,car,32.1,16.125,
237,22,truck,21.3,9.779,
237,24,car,3.4,1.596,
237,26,car,41.4,18.91,
237,28,truck,18.9,4.569,
237,29,car,10.6,5.846,
238,2,car,6.8,2.654,
238,11,car,15.4,6.021,
238,14,truck,18.6,7.282,
238,18,car,19.4,7.236,
238,20,car,31.6,12.713,
238,22,truck,21.5,9.995,
238,24,car,3.5,1.549,
238,26,car,41.2,17.425,
238,28,truck,19.0,3.871,
238,29,car,10.5,4.595,
238,30,truck,4.6,2.044,
239,2,car,6.7,2.849,
239,11,car,15.5,7.73,
239,14,truck,18.6,7.853,
239,18,car,19.6,8.038,
239,20,car,31.7,13.065,
239,22,truck,21.4,10.127,
239,24,car,3.5,1.596,
239,26,car,41.3,18.507,
239,28,truck,13.4,14.567,
239,29,car,10.4,4.452,
239,30,truck,4.7,2.106,
240,2,car,6.3,2.735,
240,11,car,15.7,6.918,
240,14,truck,18.1,6.538,
240,18,car,19.5,10.514,
240,20,car,31.5,14.871,
240,22,truck,21.3,8.599,
240,24,car,3.5,1.596,
240,26,car,40.9,18.522,
240,28,truck,10.7,2.823,
240,29,car,10.6,4.717,
240,30,truck,4.7,2.106,
241,2,car,6.2,2.721,
241,11,car,15.5,6.696,
241,14,truck,18.3,7.336,
241,18,car,19.3,8.969,
241,20,car,31.4,13.483,
241,22,truck,21.2,8.639,
241,24,car,3.5,1.549,
241,26,car,40.8,17.026,
241,28,truck,9.7,0.406,
241,29,car,10.8,4.667,
241,30,truck,4.6,2.044,
242,2,car,6.2,2.756,
242,11,car,15.4,6.644,
242,14,truck,17.5,8.037,
242,18,car,19.4,7.324,
242,20,car,32.1,16.028,zone_1:enter
242,22,truck,21.3,9.561,
242,24,car,3.5,1.596,
242,26,car,40.2,17.919,
242,28,truck,10.3,3.697,
242,29,car,11.3,7.107,
242,30,truck,4.7,2.106,
243,2,car,6.5,3.77,
243,11,car,14.8,5.464,
243,14,truck,17.2,7.673,
243,18,car,18.7,7.993,
243,20,car,31.7,13.065,
243,22,truck,20.9,8.599,
243,24,car,3.5,1.549,
243,26,car,40.5,18.306,
243,28,truck,11.8,6.884,
243,29,car,12.0,6.292,
243,30,truck,4.6,2.044,
244,2,car,6.8,3.676,
244,11,car,15.0,7.384,
244,14,truck,16.6,7.302,
244,18,car,19.1,9.629,
244,20,car,30.6,12.502,
244,22,truck,20.7,9.38,
244,24,car,3.5,1.596,
244,26,car,40.6,19.403,
244,28,truck,10.5,0.503,
244,29,car,13.3,9.911,
244,30,truck,4.6,2.106,
245,2,car,6.9,3.234,
245,11,car,15.1,6.527,
245,14,truck,16.8,7.87,
245,18,car,19.5,8.678,
245,20,car,31.3,14.968,
245,22,truck,20.8,10.055,
245,24,car,3.5,1.596,
245,26,car,40.9,18.426,
245,28,truck,10.4,3.667,
245,29,car,14.9,9.37,
245,30,truck,4.7,2.106,
246,2,car,7.1,3.204,
246,11,car,14.9,6.856,
246,14,truck,17.0,8.452,
246,18,car,19.0,6.49,
246,20,car,31.5,13.691,
246,22,truck,20.6,9.506,
246,24,car,3.5,1.549,
246,26,car,41.0,18.706,
246,28,truck,7.0,3.856,
246,29,car,16.8,10.429,
246,30,truck,4.6,2.044,
247,2,car,6.9,2.085,
247,11,car,14.8,6.603,
247,14,truck,17.5,8.238,
247,18,car,18.2,7.936,
247,20,car,31.5,14.749,
247,22,truck,20.5,8.437,
247,26,car,40.7,17.478,
247,28,truck,7.0,3.044,
247,29,car,18.1,8.964,
248,2,car,6.6,2.06,
248,11,car,14.8,6.861,
248,14,truck,17.6,7.655,
248,18,car,18.3,9.31,
248,20,car,31.5,13.49,
248,22,truck,20.4,8.202,
248,26,car,41.0,18.184,
248,28,truck,7.9,3.044,
248,29,car,19.9,10.119,
249,2,car,6.7,3.029,
249,11,car,15.1,7.568,
249,14,truck,17.5,7.544,
249,18,car,18.7,8.405,
249,20,car,30.6,13.152,
249,22,truck,20.2,8.991,
249,26,car,41.1,18.105,
249,28,truck,7.7,2.954,
249,29,car,20.5,9.115,
250,2,car,6.3,2.46,
250,11,car,15.3,6.035,
250,14,truck,16.9,5.697,
250,18,car,19.1,9.335,
250,20,car,30.8,13.835,
250,22,truck,20.5,9.493,
250,26,car,41.0,17.997,
250,28,truck,6.4,3.044,
250,29,car,21.5,9.404,
250,34,car,17.5,7.942,
251,2,car,6.0,2.729,
251,11,car,15.0,6.41,
251,14,truck,17.0,7.688,
251,18,car,18.7,8.285,
251,20,car,31.4,14.302,
251,22,truck,20.4,9.212,
251,26,car,40.4,17.658,
251,28,truck,7.2,3.044,
251,29,car,21.4,9.533,
251,34,car,17.5,7.87,
252,2,car,5.8,2.421,
252,11,car,15.1,6.807,
252,14,truck,17.0,7.929,
252,18,car,18.3,7.522,
252,20,car,31.0,13.654,
252,22,truck,20.2,9.333,
252,26,car,40.0,17.018,
252,28,truck,7.0,2.954,
252,29,car,21.7,10.37,
252,34,car,17.9,8.673,
253,2,car,5.5,2.504,
253,11,car,15.0,6.611,
253,14,truck,17.1,8.909,
253,18,car,18.8,8.086,
253,20,car,30.9,13.532,
253,22,truck,20.1,9.301,
253,26,car,40.0,18.585,
253,28,truck,6.8,3.044,
253,29,car,20.7,7.173,
253,34,car,17.9,7.941,
254,2,car,5.7,2.592,
254,11,car,14.9,6.29,
254,14,truck,16.8,7.129,
254,18,car,19.1,8.67,
254,20,car,30.7,14.086,
254,22,truck,20.3,8.924,
254,26,car,40.0,17.494,
254,28,truck,6.7,2.954,
254,29,car,20.3,7.825,
254,34,car,17.7,7.572,
254,35,truck,9.8,1.594,
255,2,car,5.9,2.624,
255,11,car,15.0,7.191,
255,14,truck,16.5,6.843,
255,18,car,18.6,7.953,
255,20,car,30.8,13.667,
255,22,truck,20.2,7.808,
255,26,car,40.1,18.784,
255,28,truck,6.7,3.044,
255,29,car,20.7,11.421,
