frame,track_id,class,mph,m_per_s,zone_event
376,39,car,12.6,5.125,
376,40,truck,1.3,0.483,
376,44,truck,34.2,14.971,
376,47,car,17.2,6.418,
376,50,car,3.8,1.709,
377,2,car,3.8,1.879,
377,11,car,2.1,1.283,
377,14,truck,6.9,2.335,
377,18,car,6.3,2.461,
377,22,truck,8.0,3.568,
377,26,car,26.6,8.919,
377,29,car,8.6,3.153,
377,34,car,39.5,18.61,
377,38,car,38.3,16.87,
377,39,car,12.7,5.805,
377,40,truck,1.1,0.483,
377,44,truck,34.4,15.468,
377,47,car,17.8,10.017,
377,50,car,3.8,1.709,
378,2,car,3.5,0.767,
378,11,car,2.2,1.333,
378,14,truck,6.9,2.871,
378,18,car,6.2,2.217,
378,22,truck,7.7,3.053,
378,26,car,23.8,8.224,
378,29,car,8.2,3.028,
378,34,car,38.8,16.075,
378,38,car,38.4,16.688,
378,39,car,12.7,5.406,
378,40,truck,1.1,0.469,
378,44,truck,34.2,15.03,
378,47,car,18.2,7.98,
378,50,car,3.8,1.659,
379,2,car,3.3,1.225,
379,11,car,2.1,0.758,
379,14,truck,7.3,3.709,
379,18,car,6.3,2.768,
379,22,truck,7.4,2.707,
379,26,car,20.8,6.476,
379,29,car,8.3,3.632,
379,34,car,39.1,19.018,
379,38,car,38.5,17.62,
379,39,car,12.6,5.402,
379,40,truck,1.1,0.483,
379,44,truck,34.7,16.264,
379,47,car,18.3,7.47,
380,2,car,3.4,1.665,
380,11,car,2.2,1.385,
380,14,truck,7.5,3.771,
380,18,car,5.9,1.691,
380,22,truck,7.3,2.766,
380,26,car,18.8,7.263,
380,29,car,8.4,3.995,
380,34,car,39.0,17.101,
380,38,car,38.1,17.007,
380,39,car,12.4,5.705,
380,40,truck,1.1,0.483,
380,44,truck,34.4,14.949,
380,47,car,17.3,6.937,
381,2,car,3.3,1.455,
381,11,car,2.3,1.034,
381,14,truck,7.4,2.987,
381,18,car,5.0,0.966,
381,22,truck,7.3,3.415,
381,26,car,17.4,6.153,
381,29,car,7.9,3.008,
381,34,car,39.1,17.98,
381,38,car,37.4,15.673,
381,39,car,12.3,5.593,
381,40,truck,1.1,0.469,
381,44,truck,34.1,14.454,
381,47,car,16.5,5.845,
382,2,car,3.6,1.948,
382,11,car,2.4,0.839,
382,14,truck,6.7,2.049,
382,18,car,4.7,1.481,
382,22,truck,7.5,3.552,
382,26,car,17.3,8.954,
382,29,car,7.7,3.453,
382,34,car,38.4,16.229,
382,38,car,37.7,17.365,
382,39,car,12.2,5.204,
382,40,truck,1.1,0.483,
382,44,truck,34.3,16.112,
382,47,car,17.1,8.956,
382,54,car,14.0,5.032,
383,2,car,3.2,1.039,
383,11,car,2.4,0.738,
383,14,truck,6.5,2.717,
383,18,car,3.9,0.505,
383,22,truck,7.0,2.969,
383,26,car,18.0,10.412,
383,29,car,7.9,4.522,
383,34,car,38.8,16.524,
383,38,car,37.3,15.583,
383,39,car,12.0,4.473,
383,40,truck,1.1,0.469,
383,44,truck,34.6,15.92,
383,47,car,17.4,7.365,
383,54,car,13.4,4.884,
384,2,car,3.0,1.368,
384,11,car,2.6,2.128,
384,14,truck,7.4,5.158,
384,18,car,3.4,1.073,
384,22,truck,6.9,3.014,
384,26,car,18.6,10.727,
384,29,car,8.1,3.705,
384,34,car,37.9,15.616,
384,38,car,37.5,17.527,
384,39,car,12.2,6.391,
384,40,truck,1.1,0.483,
384,44,truck,34.7,15.833,
384,47,car,16.6,7.501,
384,54,car,13.0,5.032,
385,2,car,3.3,1.723,
385,11,car,2.5,0.941,
385,14,truck,8.1,4.817,
385,18,car,5.0,7.041,
385,22,truck,6.8,2.805,
385,26,car,19.4,10.727,
385,29,car,8.3,3.725,
385,34,car,38.8,19.099,
385,38,car,37.6,16.896,
385,39,car,12.2,5.542,
385,40,truck,1.1,0.483,
385,44,truck,34.6,14.867,
385,47,car,16.2,6.563,
385,54,car,12.8,5.032,
386,2,car,3.6,2.061,
386,11,car,2.5,0.724,
386,14,truck,8.2,4.172,
386,18,car,5.4,4.055,
386,22,truck,6.8,2.722,
386,26,car,20.7,10.412,
386,29,car,8.2,3.225,
386,34,car,38.6,18.274,
386,38,car,37.5,17.224,
386,39,car,12.3,5.617,
386,44,truck,34.6,16.149,
386,47,car,15.6,5.656,
386,54,car,12.5,4.884,
386,56,car,16.0,7.29,
387,2,car,3.8,2.324,
387,11,car,2.6,1.702,
387,14,truck,7.8,2.659,
387,18,car,5.9,3.199,
387,22,truck,7.0,3.476,
387,26,car,21.8,10.727,
387,29,car,7.9,3.182,
387,34,car,38.2,15.846,
387,38,car,37.3,16.556,
387,39,car,12.0,4.763,
387,44,truck,34.9,15.761,
387,47,car,16.4,9.287,
387,54,car,11.6,5.032,
387,56,car,16.4,7.846,
388,2,car,4.0,2.092,
388,11,car,2.8,1.556,
388,14,truck,7.7,2.471,
388,18,car,6.6,3.154,
388,22,truck,6.9,3.182,
388,26,car,23.2,10.727,
388,29,car,8.1,3.469,
388,34,car,38.3,18.361,
388,38,car,38.0,17.748,
388,39,car,11.7,4.534,
388,44,truck,35.4,15.999,
388,47,car,16.9,7.699,
388,54,car,11.2,5.032,
388,56,car,15.5,5.426,
389,2,car,3.8,1.351,
389,11,car,3.0,1.466,
389,14,truck,8.0,2.961,
389,18,car,6.9,2.508,
389,22,truck,6.9,3.343,
389,26,car,23.7,10.412,
389,29,car,8.1,3.365,
389,34,car,38.7,17.254,
389,38,car,38.1,17.603,
389,39,car,11.6,4.965,
389,44,truck,34.9,14.561,
389,47,car,16.1,6.421,
389,54,car,11.1,4.884,
389,56,car,15.5,6.999,
390,2,car,3.8,0.964,
390,11,car,3.3,1.909,
390,14,truck,8.3,3.656,
390,18,car,7.3,1.852,
390,22,truck,6.8,2.633,
390,26,car,23.8,10.727,
390,29,car,7.7,3.517,
390,34,car,39.6,19.605,
390,38,car,38.4,16.618,
390,39,car,11.7,4.795,
390,44,truck,34.8,15.827,
390,47,car,15.6,5.847,
390,54,car,11.2,5.032,
390,56,car,15.5,6.905,
391,2,car,3.7,1.181,
391,11,car,3.2,1.67,
391,14,truck,7.9,3.828,
391,18,car,7.3,1.089,
391,22,truck,6.8,3.128,
391,26,car,23.8,10.727,
391,29,car,7.5,3.018,
391,34,car,39.3,14.66,
391,38,car,38.4,17.622,
391,39,car,11.4,5.325,
391,44,truck,34.3,14.053,
391,47,car,15.6,7.411,
391,54,car,11.2,5.032,
391,56,car,15.5,6.278,
392,2,car,3.6,1.248,
392,11,car,3.3,1.145,
392,14,truck,7.1,2.485,
392,18,car,5.9,2.472,
392,22,truck,7.2,3.949,
392,26,car,23.7,10.412,
392,29,car,7.5,3.559,
392,34,car,38.7,17.039,
392,38,car,37.9,15.23,
392,39,car,11.0,4.499,
392,44,truck,34.4,15.338,zone_1:enter
392,47,car,15.7,6.717,
392,54,car,11.1,4.884,
392,56,car,16.4,10.452,
392,59,truck,11.2,4.72,
393,2,car,3.3,1.256,
393,11,car,3.4,1.078,
393,14,truck,6.5,2.423,
393,18,car,5.2,2.122,
393,22,truck,7.4,3.326,
393,26,car,23.8,10.727,
393,29,car,7.7,3.863,
393,34,car,38.1,16.518,
393,38,car,38.0,17.441,
393,39,car,10.7,4.476,
393,44,truck,34.1,15.315,
393,47,car,16.2,7.19,
393,54,car,11.2,5.032,
393,56,car,17.6,11.215,
393,59,truck,11.1,4.863,
394,2,car,2.7,0.431,
394,11,car,3.5,1.997,
394,14,truck,6.9,3.744,
394,18,car,4.5,0.97,
394,22,truck,7.1,2.762,
394,26,car,23.7,10.412,
394,29,car,7.8,3.47,
394,34,car,38.9,18.256,
394,38,car,37.8,16.019,
394,39,car,10.6,4.597,
394,44,truck,33.8,14.798,
394,47,car,15.1,6.026,
394,54,car,11.1,4.884,
394,56,car,18.8,11.398,
394,59,truck,11.0,4.72,
395,2,car,2.2,0.585,
395,11,car,3.5,1.654,
395,14,truck,7.4,3.93,
395,18,car,3.8,0.773,
395,22,truck,6.9,2.51,
395,26,car,23.7,10.727,
395,29,car,7.7,3.314,
395,34,car,37.9,15.201,
395,38,car,37.3,16.274,
395,39,car,10.7,4.747,
395,44,truck,33.8,15.986,
395,47,car,14.4,5.487,
395,54,car,11.1,5.032,
395,56,car,21.8,15.084,
395,59,truck,10.7,4.863,
396,2,car,2.3,1.533,
396,11,car,3.6,1.725,
396,14,truck,7.6,3.74,
396,18,car,4.7,5.377,
396,22,truck,6.7,2.709,
396,26,car,23.8,10.727,
396,29,car,7.6,2.945,
396,34,car,38.3,18.672,
396,38,car,37.0,16.655,
396,39,car,10.7,5.023,
396,44,truck,34.1,15.301,
396,47,car,14.9,7.907,
396,54,car,11.2,5.032,
396,56,car,24.0,13.813,
396,59,truck,10.8,4.863,
397,2,car,2.3,0.968,
397,11,car,3.5,1.83,
397,14,truck,7.2,2.314,
397,18,car,5.1,3.261,
397,22,truck,6.8,2.889,
397,26,car,23.7,10.412,
397,29,car,7.4,3.041,
397,34,car,37.4,16.543,
397,38,car,37.1,16.699,
397,39,car,10.7,4.853,
397,44,truck,33.7,14.776,
397,47,car,15.2,6.82,
397,56,car,26.4,14.528,
397,59,truck,10.7,4.72,
398,2,car,2.6,2.012,
398,11,car,3.5,1.504,
398,14,car,7.3,4.266,
398,18,car,5.7,2.937,
398,22,truck,6.8,3.288,
398,29,car,7.5,3.129,
398,34,car,39.0,19.953,
398,38,car,37.4,18.688,
398,39,car,10.8,5.495,
398,44,truck,34.0,15.005,
398,47,car,15.2,7.342,
398,56,car,28.9,14.059,
398,59,truck,10.7,4.863,
399,2,car,2.5,1.121,
399,11,car,3.3,0.554,
399,14,car,7.9,4.43,
399,18,car,5.7,2.27,
399,22,truck,6.5,2.894,
399,29,car,7.3,3.014,
399,34,car,38.3,14.847,
399,38,car,38.5,18.607,
399,39,car,10.6,3.867,
399,44,truck,34.2,15.946,
399,47,car,14.6,4.901,
399,56,car,29.9,13.542,
399,59,truck,10.8,4.863,
400,2,car,2.2,0.129,
400,11,car,3.3,1.188,
400,14,car,8.3,3.488,
400,18,car,5.9,2.815,
400,22,truck,6.7,3.798,
400,29,car,7.1,3.417,
400,34,car,39.1,18.991,
400,38,car,38.1,16.174,
400,39,car,10.4,4.076,
400,44,truck,33.9,14.299,
400,47,car,14.6,7.091,
400,56,car,31.5,16.04,
400,59,truck,10.7,4.72,
401,2,car,2.2,0.472,
401,11,car,3.1,1.29,
401,14,car,8.3,3.958,
401,18,car,6.2,2.091,
401,22,truck,6.7,2.746,
401,29,car,7.0,2.927,
401,34,car,38.7,16.762,
401,38,car,38.7,17.869,
401,39,car,10.3,4.096,
401,44,truck,34.3,15.947,
401,47,car,14.0,4.111,
401,56,car,31.9,12.832,
401,59,truck,10.8,4.863,
402,2,car,2.3,0.957,
402,11,car,3.0,1.158,
402,14,car,7.9,2.618,
402,18,car,6.7,2.194,
402,22,truck,7.0,3.698,
402,29,car,7.1,3.679,
402,34,car,40.3,20.324,
402,38,car,38.8,16.789,
402,39,car,10.0,3.918,
402,44,truck,33.6,13.969,
402,47,car,14.7,7.811,
402,56,car,31.9,14.867,
402,59,truck,10.8,4.863,
403,2,car,2.1,0.792,
403,11,car,2.8,1.307,
403,14,car,7.4,2.148,
403,18,car,5.4,1.438,
403,22,truck,7.2,3.119,
403,29,car,7.2,3.217,
403,34,car,39.3,15.44,
403,38,car,38.8,16.734,
403,39,car,9.6,3.778,
403,44,truck,33.7,15.375,
403,47,car,14.1,6.01,
403,56,car,31.7,13.313,
403,59,truck,10.7,4.72,
404,2,car,2.0,0.734,
404,11,car,2.7,1.565,
404,14,truck,7.3,1.809,
404,18,car,4.8,1.153,
404,22,truck,7.3,3.237,
404,29,car,7.2,3.001,
404,34,car,40.4,19.987,
404,38,car,39.0,17.059,
404,39,car,9.4,4.102,
404,44,truck,34.1,16.017,
404,47,car,13.9,6.213,
404,56,car,31.6,14.167,
405,2,car,1.8,1.387,
405,11,car,2.7,1.497,
405,14,truck,7.1,3.787,
405,18,car,4.3,1.376,
405,22,truck,7.1,2.683,
405,29,car,7.1,2.905,
405,34,car,39.5,17.406,
405,38,car,38.6,17.669,
405,39,car,9.1,4.559,
405,44,truck,33.9,14.682,
405,47,car,13.1,4.92,
405,56,car,31.4,13.598,
406,2,car,1.6,0.401,
406,11,car,3.0,1.35,
406,14,truck,7.1,4.336,
406,18,car,3.9,1.021,
406,22,truck,7.2,3.147,
406,29,car,7.2,3.418,
406,34,car,40.1,16.592,
406,38,car,38.1,16.911,
406,39,car,9.3,4.508,
406,44,truck,33.7,15.142,
406,47,car,13.9,7.312,
406,56,car,32.4,16.455,
407,2,car,1.6,0.339,
407,11,car,3.1,1.532,
407,14,truck,6.9,2.887,
407,18,car,3.6,1.855,
407,22,truck,6.8,2.612,
407,29,car,7.0,2.732,
407,34,car,38.3,13.244,
407,38,car,38.8,18.243,
407,39,car,9.2,3.907,
407,44,truck,33.7,14.429,
407,47,car,13.5,5.977,
407,56,car,31.5,13.281,
408,2,car,1.6,0.375,
408,11,car,3.1,1.214,
408,14,truck,6.3,2.072,
408,18,car,3.0,0.32,
408,22,truck,6.9,3.129,
408,29,car,7.1,3.424,
408,34,car,38.9,18.78,
408,38,car,38.2,16.04,
408,39,car,9.1,3.647,
408,44,truck,33.6,15.658,
408,47,car,14.1,6.035,
408,56,car,31.5,12.761,
409,2,car,1.6,0.901,
409,11,car,3.3,1.796,
409,14,truck,6.2,2.365,
409,18,car,3.0,2.089,
409,22,truck,6.8,3.218,
409,29,car,6.9,2.898,
409,34,car,36.7,13.439,
409,38,car,38.5,17.865,
409,39,car,8.9,3.482,
409,44,truck,34.0,15.191,
409,47,car,13.7,6.351,
409,56,car,31.5,14.921,
410,2,car,1.4,0.26,
410,11,car,3.4,1.637,
410,14,truck,6.5,3.206,
410,18,car,2.9,1.145,
410,22,truck,6.8,3.384,
410,29,car,6.8,3.042,
410,34,car,35.5,11.507,
410,38,car,38.8,17.77,
410,39,car,8.9,3.769,
410,44,truck,34.1,15.486,
410,47,car,13.3,4.92,
410,56,car,32.0,14.862,
411,2,car,1.4,0.747,
411,11,car,3.2,0.95,
411,14,truck,6.9,2.899,
411,18,car,2.7,0.518,
411,22,truck,6.6,2.567,
411,29,car,6.8,2.743,
411,34,car,32.3,10.186,
411,38,car,39.2,18.035,
411,39,car,8.7,3.34,
411,44,truck,33.6,14.522,
411,47,car,13.3,5.988,
411,56,car,31.8,13.776,
412,2,car,1.3,1.085,
412,11,car,3.5,2.453,
412,14,truck,6.9,3.828,
412,18,car,2.4,0.52,
412,22,truck,6.6,2.606,
412,29,car,6.6,2.521,
412,34,car,29.6,8.748,
412,38,car,38.8,16.463,
412,39,car,8.4,3.627,
412,44,truck,34.1,16.262,
412,47,car,13.6,5.851,
412,56,car,32.0,14.054,
413,2,car,1.5,1.011,
413,11,car,3.5,1.467,
413,14,truck,6.4,2.915,
413,18,car,2.2,0.502,
413,22,truck,6.7,3.471,
413,29,car,6.5,2.867,
413,34,car,26.7,7.633,
413,38,car,39.1,18.083,
413,39,car,8.2,3.785,
413,44,truck,33.7,13.926,
413,47,car,12.8,4.901,
413,56,car,31.2,14.119,
414,2,car,1.6,0.589,
414,11,car,3.6,1.853,
414,14,truck,6.5,3.0,
414,18,car,2.1,1.476,
414,22,truck,6.8,3.028,
414,29,car,6.6,3.115,
414,34,car,24.8,7.21,
414,38,car,38.4,16.059,
414,39,car,8.3,4.276,
414,44,truck,33.8,14.82,
414,47,car,12.6,5.233,
414,56,car,31.7,14.624,
415,2,car,1.6,0.255,
415,11,car,3.9,1.951,
415,14,truck,7.0,3.793,
415,18,car,2.2,0.731,
415,22,truck,6.9,3.353,
415,29,car,6.5,3.246,
415,34,car,21.2,7.597,
415,38,car,38.9,17.554,
415,39,car,8.5,4.327,
415,44,truck,33.6,14.905,
415,47,car,12.4,5.51,
415,56,car,31.8,13.058,
415,62,car,10.2,5.581,
416,2,car,1.6,1.047,
416,11,car,3.7,1.12,
416,14,truck,7.4,3.67,
416,18,car,2.0,1.387,
416,22,truck,6.9,3.082,
416,29,car,6.9,3.975,
416,34,car,18.3,4.321,
416,38,car,38.7,17.254,
416,39,car,8.5,3.58,
416,44,truck,33.4,14.647,
416,47,car,11.8,4.487,
416,56,car,31.5,14.066,
416,62,car,9.6,2.945,
417,2,car,1.8,0.998,
417,11,car,3.7,1.681,
417,14,truck,7.7,3.857,
417,18,car,1.9,0.948,
417,22,truck,6.8,3.23,
417,29,car,6.8,2.775,
417,34,car,18.3,11.647,
417,38,car,38.9,18.396,
417,39,car,8.4,3.338,
417,44,truck,33.4,15.487,
417,47,car,12.0,5.672,
417,56,car,31.5,14.871,
417,62,car,9.4,3.677,
418,2,car,1.9,0.938,
418,11,car,3.9,1.785,
418,14,car,7.4,2.236,
418,18,car,2.3,1.534,
418,22,truck,6.9,2.841,
418,29,car,6.7,2.549,
418,34,car,18.8,11.647,
418,38,car,38.7,17.228,
418,39,car,8.1,2.549,
418,44,truck,33.8,15.576,
418,47,car,12.0,5.745,
418,56,car,31.8,14.748,
418,62,car,9.6,3.5,
419,2,car,1.8,0.7,
419,11,car,3.7,1.871,
419,14,truck,6.6,1.318,
419,18,car,2.4,0.988,
419,22,truck,7.1,3.177,
419,29,car,6.7,2.49,
419,34,car,19.6,11.305,
419,38,car,38.8,16.917,
419,39,car,7.9,2.903,
419,44,truck,33.4,15.245,
419,47,car,11.6,4.896,
419,56,car,31.9,14.332,
419,62,car,9.1,4.091,
420,2,car,1.7,0.799,
420,11,car,3.7,1.197,
420,14,car,6.5,2.585,
420,18,car,2.6,1.217,
420,22,truck,7.1,3.584,
420,29,car,6.5,2.07,
420,34,car,20.9,11.647,
420,38,car,39.4,20.022,
420,39,car,7.7,3.271,
420,44,truck,33.4,13.925,
420,47,car,11.7,5.168,
420,56,car,32.1,14.705,
420,62,car,9.1,4.154,
421,2,car,1.8,0.736,
421,11,car,3.4,0.876,
421,14,truck,6.5,2.844,
421,18,car,4.6,7.55,
421,22,truck,7.1,3.049,
421,29,car,6.2,2.319,
421,34,car,22.3,11.647,
421,38,car,37.8,10.907,
421,39,car,7.3,2.724,
421,44,truck,34.1,16.939,
421,47,car,11.7,5.203,
421,56,car,32.0,14.297,
421,62,car,8.9,3.975,
422,2,car,1.8,0.519,
422,11,car,3.0,0.772,
422,14,truck,6.2,2.843,
422,18,car,5.7,4.09,
422,22,truck,6.8,2.343,
422,29,car,6.2,3.126,
422,34,car,23.5,11.305,
422,38,car,35.3,9.819,
422,39,car,6.7,2.751,
422,44,truck,33.8,13.901,
422,47,car,11.5,4.75,
422,56,car,32.3,13.932,
422,62,car,8.2,3.303,
423,2,car,1.8,0.88,
423,11,car,3.1,1.545,
423,14,truck,6.1,3.286,
423,18,car,5.7,1.522,
423,22,truck,6.6,2.318,
423,29,car,5.7,2.533,
423,34,car,25.8,11.647,
423,38,car,32.4,8.086,
423,39,car,6.5,2.878,
423,44,truck,33.9,15.105,
423,47,car,11.5,4.661,
423,56,car,32.2,13.838,
423,62,car,8.7,4.391,
424,2,car,2.0,1.667,
424,11,car,2.9,1.149,
424,14,truck,5.4,1.935,
424,18,car,5.8,1.288,
424,22,truck,6.5,3.097,
424,29,car,5.6,2.438,
424,34,car,25.8,11.647,
424,38,car,29.4,8.984,
424,39,car,6.4,2.837,
424,44,truck,33.7,14.649,
424,47,car,11.2,4.481,
424,56,car,32.3,15.168,
424,62,car,8.7,3.927,
425,2,car,2.0,0.882,
425,11,car,2.7,0.94,
425,14,truck,5.4,1.956,
425,18,car,8.3,9.253,
425,22,truck,6.5,2.843,
425,29,car,5.5,2.37,
425,34,car,25.7,11.305,
425,38,car,26.7,8.77,
425,39,car,6.5,2.825,
425,44,truck,33.4,14.857,
425,47,car,10.3,3.07,
425,56,car,32.3,14.668,
425,62,car,9.3,5.155,
426,2,car,1.9,0.558,
426,11,car,2.5,1.451,
426,14,truck,5.8,2.603,
426,18,car,9.2,4.008,
426,22,truck,6.2,2.033,
426,29,car,5.7,2.942,
426,34,car,25.8,11.647,
426,38,car,24.0,8.628,
426,39,car,6.7,3.753,
426,44,truck,33.6,15.706,
426,47,car,10.4,5.252,
426,56,car,32.2,14.127,
426,62,car,9.1,3.421,
427,2,car,1.7,0.166,
427,11,car,2.5,1.211,
427,14,truck,5.9,3.103,
427,18,car,9.5,2.036,
427,22,truck,6.0,3.002,
427,29,car,5.9,2.846,
427,34,car,25.7,11.305,
427,38,car,19.9,6.985,
427,39,car,6.6,3.007,
427,44,truck,33.5,13.794,
427,47,car,10.4,5.146,
427,56,car,31.9,13.797,
427,62,car,9.2,4.61,
428,2,car,1.6,0.22,
428,11,car,2.7,1.227,
428,14,truck,6.2,3.731,
428,18,car,7.4,0.967,
428,22,truck,6.0,3.225,
428,29,car,6.1,2.782,
428,34,car,25.7,11.647,
428,38,car,20.4,12.65,
428,39,car,6.6,2.454,
428,44,truck,33.3,16.092,
428,47,car,10.4,5.327,
428,56,car,32.5,16.192,
428,62,car,9.2,4.105,
429,2,car,1.5,0.174,
429,11,car,2.9,1.494,
429,14,truck,6.4,3.276,
429,18,car,6.5,1.35,
429,22,truck,6.2,2.899,
429,29,car,6.0,2.792,
429,34,car,25.8,11.647,
429,38,car,21.3,12.65,
429,39,car,6.4,2.311,
429,44,truck,33.4,14.463,
429,47,car,10.3,4.308,
429,56,car,32.4,13.737,
429,62,car,9.7,4.873,
430,2,car,1.2,0.124,
430,11,car,2.8,1.39,
430,14,truck,6.2,2.759,
430,18,car,6.3,0.757,
430,22,truck,6.7,3.744,
430,29,car,6.0,2.616,
430,34,car,25.7,11.305,
430,38,car,22.7,12.278,
430,39,car,6.4,2.713,
430,44,truck,33.7,15.883,
430,47,car,10.0,3.821,
430,56,car,32.5,14.129,
430,62,car,11.1,8.75,
431,2,car,0.8,0.309,
431,11,car,3.3,2.515,
431,14,truck,6.5,2.974,
431,18,car,6.3,1.22,
431,22,truck,6.7,3.354,
431,29,car,6.0,2.573,
431,34,car,25.7,11.647,
431,38,car,23.8,12.65,
431,39,car,6.3,2.754,
431,44,truck,33.7,14.633,
431,47,car,9.7,3.465,
431,56,car,32.2,14.271,
431,62,car,12.6,8.435,
432,2,car,0.7,0.668,
432,11,car,3.3,1.007,
432,14,car,6.6,2.237,
432,18,car,3.8,1.661,
432,22,truck,6.9,3.428,
432,29,car,6.1,2.458,
432,38,car,25.1,12.65,
432,39,car,6.4,3.015,
432,44,truck,34.0,15.835,
432,47,car,9.9,3.612,
432,56,car,32.5,15.456,
432,62,car,13.8,9.142,
433,2,car,0.7,0.444,
433,11,car,2.9,0.35,
433,14,car,6.4,2.035,
433,18,car,2.9,1.057,
433,22,truck,7.1,2.506,
433,29,car,5.9,2.254,
433,38,car,26.2,12.278,
433,39,car,5.9,2.102,
433,44,truck,33.7,14.887,
433,47,car,9.3,3.396,
433,56,car,32.7,14.686,
433,62,car,15.6,9.045,
434,2,car,0.7,0.406,
434,11,car,3.0,1.526,
434,14,truck,5.9,1.604,
434,18,car,2.4,0.44,
434,22,truck,6.8,2.019,
434,29,car,5.6,2.036,
434,38,car,28.1,12.65,
434,39,car,5.6,2.046,
434,44,truck,33.6,13.228,
434,47,car,8.9,4.04,
434,56,car,32.7,13.721,
434,62,car,16.7,7.905,
